chromosome,name,middle,start,end
5,S5_17379735,53.62895742,5362894,5367883
5,S5_17382281,53.72870381,5367883,5377826
5,S5_17476536,53.8278209,5377826,5382784
5,S5_17891068,53.82786438,5382784,5382789
5,S5_17912179,53.82790787,5382789,5382793
5,S5_17979437,53.82795135,5382793,5434194
5,S5_18133767,54.8559187,5434194,5485594
5,S5_18156758,54.85596218,5485594,5485598
5,S5_18157962,54.85600566,5485598,5496072
5,S5_18275872,55.06543599,5496072,5516900
5,S5_18276215,55.2725689,5516900,5527259
5,S5_18699679,55.27261238,5527259,5530571
5,S5_18700698,55.33881661,5530571,5537196
5,S5_18702732,55.40510781,5537196,5543828
5,S5_18702965,55.47145277,5543828,5547147
5,S5_19590465,55.47149625,5547147,5547152
5,S5_19670096,55.47153973,5547152,5567133
5,S5_19671873,55.87112695,5567133,5587115
5,S5_19676722,55.87117044,5587115,5587119
5,S5_19679910,55.87121392,5587119,5606867
5,S5_19709921,56.26611913,5606867,5626614
5,S5_19895155,56.26616261,5626614,5636445
5,S5_19918703,56.46273973,5636445,5646276
5,S5_19918852,56.46278322,5646276,5656245
5,S5_20051750,56.66211313,5656245,5666213
5,S5_20410287,56.66215661,5666213,5686562
5,S5_20488970,57.06909181,5686562,5706911
5,S5_20490554,57.06913529,5706911,5706916
5,S5_20492470,57.06917878,5706916,5737524
5,S5_20596743,57.68129484,5737524,5768132
5,S5_20597461,57.68133832,5768132,5768136
5,S5_20795575,57.6813818,5768136,5773216
5,S5_20834415,57.78293699,5773216,5783410
5,S5_20834541,57.88526221,5783410,5788528
5,S5_21342492,57.88530569,5788528,5788533
5,S5_21342738,57.88534918,5788533,5808840
5,S5_21351489,58.29146055,5808840,5829148
5,S5_21353834,58.29150404,5829148,5849456
5,S5_21354000,58.69761541,5849456,5869764
5,S5_21702180,58.69765889,5869764,5869768
5,S5_21874701,58.69770238,5869768,5869772
5,S5_21933365,58.69774586,5869772,5874852
5,S5_21934410,58.79930105,5874852,5885039
5,S5_22035600,58.90148555,5885039,5890151
5,S5_22291860,58.90152903,5890151,5890155
5,S5_22356441,58.90157252,5890155,5900500
5,S5_22357647,59.10842399,5900500,5921057
5,S5_22543772,59.31271714,5921057,5931274
5,S5_22544119,59.31276062,5931274,5931278
5,S5_22998632,59.3128041,5931278,5931283
5,S5_23144263,59.31284759,5931283,5969618
5,S5_23160797,60.07951047,5969618,6007956
5,S5_23160917,60.0796077,6007956,6007963
5,S5_23186600,60.07965118,6007963,6007967
5,S5_23525325,60.07969467,6007967,6020631
5,S5_23572825,60.33292949,6020631,6033295
5,S5_24157878,60.33297298,6033295,6043383
5,S5_24333200,60.53468727,6043383,6053471
5,S5_24544134,60.53473076,6053471,6063559
5,S5_24609625,60.73644505,6063559,6073647
5,S5_25549359,60.73648853,6073647,6093996
5,S5_25620178,61.14342373,6093996,6114345
5,S5_25714724,61.14346722,6114345,6114349
5,S5_25715361,61.1435107,6114349,6114353
5,S5_26362434,61.14355418,6114353,6119559
5,S5_26396820,61.24763445,6119559,6130009
5,S5_26660025,61.35253848,6130009,6135256
5,S5_27683766,61.35258197,6135256,6156029
5,S5_27771915,61.76800366,6156029,6176803
5,S5_27861268,61.76804715,6176803,6176807
5,S5_27863541,61.76809063,6176807,6197160
5,S5_27945577,62.1751128,6197160,6217513
5,S5_27945703,62.17515629,6217513,6217518
5,S5_28211319,62.17519977,6217518,6220894
5,S5_28211459,62.24268315,6220894,6227627
5,S5_28937812,62.30985187,6227627,6234325
5,S5_28965725,62.37665219,6234325,6237667
5,S5_29443740,62.37669567,6237667,6240940
5,S5_29443911,62.44210935,6240940,6247496
5,S5_29898910,62.50780447,6247496,6254081
5,S5_29905321,62.57381423,6254081,6257384
5,S5_30221246,62.57385772,6257384,6260696
5,S5_30289606,62.64006195,6260696,6267321
5,S5_30296160,62.70635315,6267321,6273953
5,S5_30297535,62.7726981,6273953,6277272
5,S5_31182639,62.77274158,6277272,6287340
5,S5_31264314,62.97405425,6287340,6297408
5,S5_31445314,62.97409774,6297408,6307578
5,S5_31543733,63.1774596,6307578,6328098
5,S5_31543922,63.38450554,6328098,6348830
5,S5_31676767,63.59209382,6348830,6359212
5,S5_31676863,63.59213731,6359212,6364418
5,S5_31688571,63.69621757,6364418,6374867
5,S5_31827652,63.80112161,6374867,6380114
5,S5_31881519,63.80116509,6380114,6390726
5,S5_31906668,64.01334821,6390726,6411818
5,S5_32000019,64.22300623,6411818,6422303
5,S5_32001174,64.22304971,6422303,6422307
5,S5_33058560,64.22309319,6422307,6432395
5,S5_33065865,64.42480749,6432395,6442483
5,S5_33645985,64.42485097,6442483,6463133
5,S5_33824283,64.83780119,6463133,6483782
5,S5_34967002,64.83784467,6483782,6494144
5,S5_35009264,65.04503133,6494144,6507997
5,S5_35010013,65.11489905,6507997,6515002
5,S5_35527040,65.18513518,6515002,6522044
5,S5_35527175,65.25573971,6522044,6525576
5,S5_37845443,65.25578319,6525576,6529052
5,S5_38013865,65.32524929,6529052,6536007
5,S5_38014195,65.39488933,6536007,6542975
5,S5_38152785,65.46461634,6542975,6557018
5,S5_38260377,65.67574799,6557018,6567577
5,S5_40356702,65.67579147,6567577,6578293
5,S5_40652438,65.89007754,6578293,6589010
5,S5_41788535,65.89012102,6589010,6596580
5,S5_41789501,66.04147418,6596580,6611786
5,S5_42165186,66.1942472,6611786,6627140
5,S5_42232304,66.34854759,6627140,6634857
5,S5_42296946,66.34859108,6634857,6634861
5,S5_42297924,66.34863456,6634861,6634863
5,S5_43660675,66.34863466,6634863,6634863
5,S5_43820037,66.34863476,6634863,6634863
5,S5_44404151,66.34863486,6634863,6634863
5,S5_44411319,66.34863496,6634863,6634864
5,S5_44460179,66.34863506,6634864,6634864
5,S5_45748313,66.34863516,6634864,6634866
5,S5_46110581,66.34867865,6634866,6645964
5,S5_46262035,66.57059379,6645964,6657062
5,S5_46922716,66.57063728,6657062,6668086
5,S5_46946878,66.79107879,6668086,6679110
5,S5_49254801,66.79112227,6679110,6690183
5,S5_49802410,67.01252829,6690183,6701255
5,S5_53448981,67.01257178,6701255,6712378
5,S5_53531695,67.23499605,6712378,6723502
5,S5_53534086,67.23503954,6723502,6727278
5,S5_53534605,67.31052026,6727278,6734801
5,S5_53623809,67.38549187,6734801,6742277
5,S5_53624883,67.46004132,6742277,6746006
5,S5_54476801,67.46008481,6746006,6756863
5,S5_54534476,67.67717742,6756863,6767720
5,S5_55522806,67.67722091,6767720,6778391
5,S5_56218373,67.89059622,6778391,6789062
5,S5_58751998,67.8906397,6789062,6794447
5,S5_58815487,67.9982965,6794447,6805258
5,S5_58815605,68.10686404,6805258,6821355
5,S5_59040822,68.32023935,6821355,6832026
5,S5_59310267,68.32028284,6832026,6832030
5,S5_59348428,68.32032632,6832030,6832035
5,S5_59431466,68.3203698,6832035,6832039
5,S5_59431756,68.32041329,6832039,6864442
5,S5_59600229,68.96842824,6864442,6896845
5,S5_59608245,68.96847172,6896845,6907750
5,S5_59720417,69.18652885,6907750,6918655
5,S5_59808261,69.18657233,6918655,6922378
5,S5_59811200,69.26098107,6922378,6929798
5,S5_59977083,69.33498818,6929798,6937178
5,S5_59977521,69.40857315,6937178,6940859
5,S5_59995481,69.40861663,6940859,6940864
5,S5_59998423,69.40866012,6940864,6940868
5,S5_59999053,69.4087036,6940868,6962450
5,S5_60074901,69.84029506,6962450,6984032
5,S5_60133600,69.84033854,6984032,6984036
5,S5_60133686,69.84038203,6984036,6984040
5,S5_61524554,69.84042551,6984040,6994689
5,S5_61527267,70.05334545,6994689,7005337
5,S5_62604433,70.05338893,7005337,7016053
5,S5_62971442,70.267675,7016053,7037645
5,S5_63229609,70.48522299,7037645,7048524
5,S5_63713559,70.48526648,7048524,7052158
5,S5_63799640,70.55788695,7052158,7059401
5,S5_63801702,70.63013903,7059401,7066611
5,S5_63802522,70.70207645,7066611,7070210
5,S5_68511894,70.70211993,7070210,7081041
5,S5_68512419,70.91870342,7081041,7091873
5,S5_68656353,70.9187469,7091873,7102704
5,S5_68872344,71.13533039,7102704,7113535
5,S5_69095867,71.13537388,7113535,7118925
5,S5_69098137,71.24311764,7118925,7129685
5,S5_69100883,71.35057997,7129685,7135060
5,S5_69116584,71.35062345,7135060,7146172
5,S5_69302608,71.57282004,7146172,7168392
5,S5_69302961,71.79501663,7168392,7179504
5,S5_69971892,71.79506011,7179504,7190198
5,S5_70028590,72.0088908,7190198,7200891
5,S5_70082927,72.00893428,7200891,7211427
5,S5_70548751,72.21961055,7211427,7221963
5,S5_70610885,72.21965404,7221963,7225518
5,S5_70611328,72.29071394,7225518,7232643
5,S5_70683291,72.36214224,7232643,7239808
5,S5_70683480,72.43402591,7239808,7243405
5,S5_70870568,72.43406939,7243405,7247022
5,S5_70871001,72.50637521,7247022,7254273
5,S5_70871989,72.57908266,7254273,7261565
5,S5_70882717,72.65221225,7261565,7265223
5,S5_71897625,72.65225574,7265223,7270679
5,S5_72623257,72.7613324,7270679,7281539
5,S5_72677163,72.86944456,7281539,7286947
5,S5_73051820,72.86948805,7286947,7286951
5,S5_73153587,72.86953153,7286951,7307947
5,S5_74037375,73.28940757,7307947,7328943
5,S5_74344580,73.28945106,7328943,7334169
5,S5_74407570,73.39393294,7334169,7344661
5,S5_74407894,73.49929235,7344661,7349931
5,S5_74450607,73.49933583,7349931,7349934
5,S5_74451533,73.49933593,7349934,7349934
5,S5_74458598,73.49933603,7349934,7349934
5,S5_74501292,73.49933613,7349934,7349934
5,S5_74501452,73.49933623,7349934,7349936
5,S5_74510867,73.49937972,7349936,7360451
5,S5_74546015,73.70963383,7360451,7370966
5,S5_76729055,73.70967731,7370966,7374567
5,S5_76729189,73.78166848,7374567,7381786
5,S5_76936022,73.85406127,7381786,7389047
5,S5_76950718,73.92687621,7389047,7392690
5,S5_77526795,73.9269197,7392690,7400225
5,S5_77578117,74.07758979,7400225,7415363
5,S5_77747088,74.22967976,7415363,7430648
5,S5_77747416,74.38327656,7430648,7438330
5,S5_78390026,74.38332004,7438330,7445748
5,S5_78392886,74.53163899,7445748,7460560
5,S5_78646301,74.67955631,7460560,7475330
5,S5_79229189,74.82705148,7475330,7482707
5,S5_79229289,74.82709497,7482707,7486387
5,S5_79531057,74.90064671,7486387,7493758
5,S5_79710216,74.97451311,7493758,7501160
5,S5_79851377,75.04869417,7501160,7504872
5,S5_79867347,75.04873765,7504872,7516169
5,S5_80189838,75.27465154,7516169,7527467
5,S5_80804044,75.27469503,7527467,7538893
5,S5_80804587,75.50316726,7538893,7550319
5,S5_80969956,75.50321074,7550319,7550323
5,S5_80973086,75.50325422,7550323,7550328
5,S5_81266229,75.50329771,7550328,7573360
5,S5_81763570,75.96389254,7573360,7596391
5,S5_82610340,75.96393602,7596391,7607817
5,S5_82953084,76.19240825,7607817,7619243
5,S5_83023523,76.19245173,7619243,7630750
5,S5_83110391,76.42253832,7630750,7642256
5,S5_83405345,76.4225818,7642256,7642260
5,S5_83405451,76.42262529,7642260,7642265
5,S5_83865454,76.42266877,7642265,7648196
5,S5_83868001,76.54124964,7648196,7660008
5,S5_83980191,76.65891976,7660008,7671733
5,S5_83980280,76.77574558,7671733,7686216
5,S5_84063981,76.94857859,7686216,7703410
5,S5_84084202,77.11962332,7703410,7711965
5,S5_84825439,77.1196668,7711965,7711969
5,S5_84841675,77.11971029,7711969,7711973
5,S5_86013469,77.11975377,7711973,7723094
5,S5_86013724,77.3421243,7723094,7734215
5,S5_90762219,77.34216778,7734215,7739785
5,S5_91755011,77.45354183,7739785,7750934
5,S5_91813869,77.56514356,7750934,7756517
5,S5_92369952,77.56518705,7756517,7767614
5,S5_92804989,77.78710219,7767614,7778712
5,S5_93580100,77.78714568,7778712,7784265
5,S5_93581333,77.89815132,7784265,7795317
5,S5_94227550,78.00819247,7795317,7800821
5,S5_100070897,78.00823595,7800821,7804480
5,S5_100139553,78.08136555,7804480,7811772
5,S5_100157806,78.15407299,7811772,7819023
5,S5_100686209,78.22637882,7819023,7822638
5,S5_115148455,78.22637892,7822638,7822638
5,S5_115148636,78.22637902,7822638,7822638
5,S5_115287796,78.22637912,7822638,7822638
5,S5_115585549,78.22637922,7822638,7822638
5,S5_118303876,78.22637932,7822638,7822638
5,S5_118932105,78.22637942,7822638,7822638
5,S5_118932544,78.22637952,7822638,7822640
5,S5_121430296,78.226423,7822640,7828048
5,S5_121463730,78.33453517,7828048,7838907
5,S5_122481712,78.44361183,7838907,7844363
5,S5_123095640,78.44365531,7844363,7848045
5,S5_123659004,78.51724028,7848045,7855424
5,S5_124113944,78.59124739,7855424,7862845
5,S5_124135657,78.66565613,7862845,7866568
5,S5_126774044,78.66569961,7866568,7877640
5,S5_126820754,78.88710563,7877640,7888713
5,S5_126827678,78.88714912,7888713,7899960
5,S5_127043201,79.11204475,7899960,7911207
5,S5_133915050,79.11208824,7911207,7915077
5,S5_134471200,79.18944419,7915077,7922832
5,S5_134787527,79.26720177,7922832,7930634
5,S5_134790023,79.34546847,7930634,7934549
5,S5_138346397,79.34551195,7934549,7938389
5,S5_138426355,79.42227182,7938389,7946061
5,S5_138798062,79.49894472,7946061,7953721
5,S5_138809329,79.57547691,7953721,7957550
5,S5_138809492,79.57552039,7957550,7957554
5,S5_139078316,79.57556387,7957554,7957559
5,S5_139232599,79.57560736,7957559,7988601
5,S5_139361800,80.19640512,7988601,8019643
5,S5_139767416,80.19644861,8019643,8025018
5,S5_139810383,80.30391093,8025018,8035748
5,S5_139961877,80.41105861,8035748,8046448
5,S5_140092072,80.51789163,8046448,8051791
5,S5_140984835,80.51793511,8051791,8063193
5,S5_141129732,80.74591874,8063193,8074594
5,S5_141579276,80.74596223,8074594,8078418
5,S5_141882849,80.82240744,8078418,8086056
5,S5_142256805,80.89871194,8086056,8093681
5,S5_142256976,80.97490894,8093681,8097493
5,S5_142257296,80.97495243,8097493,8109052
5,S5_142403772,81.20609049,8109052,8120611
5,S5_142425716,81.20613397,8120611,8132170
5,S5_142483911,81.43727203,8132170,8143729
5,S5_142485361,81.43731552,8143729,8155209
5,S5_142688639,81.66685975,8155209,8166688
5,S5_143081842,81.66690324,8166688,8172448
5,S5_143164737,81.78204828,8172448,8184001
5,S5_143197206,81.89796336,8184001,8189799
5,S5_144312466,81.89800684,8189799,8213432
5,S5_144575440,82.37063194,8213432,8237065
5,S5_144585556,82.37067543,8237065,8237070
5,S5_144808969,82.37071891,8237070,8248999
5,S5_144809981,82.60925838,8248999,8272676
5,S5_145140374,82.84425448,8272676,8284428
5,S5_145215779,82.84429796,8284428,8284432
5,S5_145490614,82.84434145,8284432,8290269
5,S5_145496748,82.96104708,8290269,8301994
5,S5_145715287,83.07883739,8301994,8307886
5,S5_147626131,83.07888087,8307886,8307890
5,S5_147878489,83.07892436,8307890,8307895
5,S5_147982909,83.07896784,8307895,8307899
5,S5_147983323,83.07901132,8307899,8307903
5,S5_148700093,83.07905481,8307903,8307910
5,S5_148700176,83.07915204,8307910,8349931
5,S5_149780724,83.91946234,8349931,8391951
5,S5_149998743,83.91955958,8391951,8391958
5,S5_150089369,83.91960306,8391958,8391962
5,S5_150190185,83.91964655,8391962,8391967
5,S5_150275294,83.91969003,8391967,8391971
5,S5_150275805,83.91973351,8391971,8391976
5,S5_150276649,83.919777,8391976,8403280
5,S5_150320772,84.14583161,8403280,8425835
5,S5_150368809,84.37086797,8425835,8458278
5,S5_150510159,84.79468921,8458278,8479471
5,S5_150626255,84.79473269,8479471,8483580
5,S5_150933824,84.87685735,8483580,8491765
5,S5_150934137,84.95843967,8491765,8499898
5,S5_150934227,85.03951287,8499898,8503953
5,S5_150934301,85.03955635,8503953,8515871
5,S5_151268603,85.27786813,8515871,8527789
5,S5_151317129,85.27791162,8527789,8527793
5,S5_151317240,85.2779551,8527793,8545711
5,S5_151415894,85.63626145,8545711,8569555
5,S5_151417617,85.75484232,8569555,8581418
5,S5_151473254,85.87351015,8581418,8593284
5,S5_151708510,85.99217799,8593284,8599220
5,S5_151710008,85.99222147,8599220,8599224
5,S5_152844362,85.99226496,8599224,8603175
5,S5_152845899,86.07123524,8603175,8611065
5,S5_152926384,86.15006481,8611065,8618943
5,S5_153888453,86.22878687,8618943,8622881
5,S5_153888979,86.22883036,8622881,8628778
5,S5_153946421,86.34672817,8628778,8640554
5,S5_154464131,86.46434454,8640554,8646437
5,S5_155666016,86.46438803,8646437,8646441
5,S5_155888564,86.46443151,8646441,8658512
5,S5_156275245,86.70581076,8658512,8682779
5,S5_156351588,86.94976888,8682779,8694979
5,S5_156558323,86.94981237,8694979,8698975
5,S5_156753757,87.02969339,8698975,8706945
5,S5_156842214,87.10920601,8706945,8714878
5,S5_156888020,87.18835023,8714878,8718837
5,S5_157456569,87.18839372,8718837,8718842
5,S5_157462390,87.1884372,8718842,8718846
5,S5_157463060,87.18848068,8718846,8726949
5,S5_157467329,87.35049705,8726949,8743210
5,S5_157496905,87.51370561,8743210,8759588
5,S5_158381369,87.6780526,8759588,8767807
5,S5_158546236,87.67809609,8767807,8767812
5,S5_158546359,87.67813957,8767812,8767816
5,S5_158823764,87.67818305,8767816,8779764
5,S5_158866264,87.91709094,8779764,8791711
5,S5_159232509,87.91713442,8791711,8797688
5,S5_159326418,88.03662603,8797688,8809580
5,S5_159329575,88.15497921,8809580,8815500
5,S5_159337254,88.1550227,8815500,8815504
5,S5_159540127,88.15506618,8815504,8838915
5,S5_159800445,88.62323685,8838915,8862326
5,S5_160122756,88.62328034,8862326,8866203
5,S5_160123096,88.70077701,8866203,8873945
5,S5_160164879,88.77813296,8873945,8881677
5,S5_160453019,88.85540195,8881677,8885542
5,S5_160468172,88.85544544,8885542,8891404
5,S5_160470476,88.97263966,8891404,8903074
5,S5_160655203,89.08883617,8903074,8908886
5,S5_161399278,89.08887965,8908886,8912771
5,S5_161477180,89.16655026,8912771,8920564
5,S5_161477380,89.24472999,8920564,8928405
5,S5_161907121,89.32336509,8928405,8932339
5,S5_162235292,89.32340857,8932339,8936197
5,S5_162654407,89.40053685,8936197,8943906
5,S5_162681136,89.47757815,8943906,8951603
5,S5_162759697,89.55447873,8951603,8955450
5,S5_163229787,89.55452222,8955450,8961211
5,S5_163289847,89.66970049,8961211,8972715
5,S5_163293108,89.78459732,8972715,8978462
5,S5_163418528,89.7846408,8978462,8986289
5,S5_163418864,89.9411311,8986289,9001892
5,S5_163419631,90.09671064,9001892,9017405
5,S5_163740209,90.25137944,9017405,9025140
5,S5_163740494,90.25142292,9025140,9036569
5,S5_163860571,90.4799489,9036569,9047997
5,S5_163945951,90.47999239,9047997,9051894
5,S5_163979814,90.55789068,9051894,9059661
5,S5_164339714,90.6353336,9059661,9067380
5,S5_164351035,90.71226741,9067380,9071229
5,S5_164709906,90.71231089,9071229,9071236
5,S5_164713333,90.71240813,9071236,9106055
5,S5_164842276,91.4086894,9106055,9140871
5,S5_166448427,91.40873288,9140871,9152511
5,S5_166473857,91.6414853,9152511,9164151
5,S5_166578049,91.64152879,9164151,9175873
5,S5_166856804,91.87592878,9175873,9187595
5,S5_166864443,91.87597227,9187595,9191605
5,S5_166933790,91.95613473,9191605,9199596
5,S5_166968199,92.03578806,9199596,9207539
5,S5_166969731,92.11498603,9207539,9211501
5,S5_166969946,92.11502952,9211501,9211505
5,S5_167007724,92.115073,9211505,9211509
5,S5_167009131,92.11511648,9211509,9219364
5,S5_167009216,92.27216965,9219364,9234989
5,S5_167251868,92.42760848,9234989,9250455
5,S5_167275523,92.58148672,9250455,9258151
5,S5_167364404,92.5815302,9258151,9261961
5,S5_167585091,92.65769398,9261961,9269552
5,S5_167585338,92.73334864,9269552,9277096
5,S5_167585725,92.80858115,9277096,9280860
5,S5_167598049,92.80862464,9280860,9284523
5,S5_167663762,92.8818412,9284523,9291829
5,S5_167784325,92.95474311,9291829,9299104
5,S5_167784581,93.02733037,9299104,9302735
5,S5_167938881,93.02737385,9302735,9302740
5,S5_167969718,93.02741734,9302740,9302744
5,S5_167969802,93.02746082,9302744,9346647
5,S5_168037193,93.90548424,9346647,9390551
5,S5_168863936,93.90552773,9390551,9390555
5,S5_168864457,93.90557121,9390555,9390559
5,S5_169238807,93.90561469,9390559,9411865
5,S5_169454753,94.33167972,9411865,9433170
5,S5_169680766,94.33172321,9433170,9433174
5,S5_169683084,94.33176669,9433174,9433179
5,S5_169833886,94.33181018,9433179,9433183
5,S5_169833955,94.33185366,9433183,9433190
5,S5_169876760,94.33195089,9433190,9476042
5,S5_170023563,95.18888996,9476042,9518891
5,S5_170024149,95.18893344,9518891,9518896
5,S5_170164180,95.18897693,9518896,9518900
5,S5_170164357,95.18902041,9518900,9518904
5,S5_170362495,95.18906389,9518904,9529507
5,S5_170411844,95.40107308,9529507,9540109
